99999.00	0
96561.59	0
93124.19	0
89686.78	0
86249.38	0
82811.97	0
79374.56	0
75937.16	0
72499.75	0
69062.34	0
65624.94	0
62187.53	0
58750.12	0
55312.72	0
51875.31	0
48437.91	0
45000.50	0
41563.09	0
38125.69	0
34688.28	0
31250.88	0
27813.47	0
24376.06	0
20938.66	0
17501.25	0
14063.84	0
10626.44	0
7189.03	0
3751.62	0
314.22	0
-3123.19	0
-6560.59	0
